time,temperature_2m,wind_speed_10m,relative_humidity_2m,surface_pressure,boundary_layer_height,dew_point_2m,precipitation,cloud_cover,wind_direction_10m,wind_gusts_10m,shortwave_radiation,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,aerosol_optical_depth,us_aqi,day,month,dayofweek,quarter,previous_hour_aqi,previous_day_aqi,aqi_change_rate,rolled_mean_aqi_6hr,rolled_mean_aqi_24hr,rolled_mean_aqi_72hr,rolled_std_aqi_6hr,rolled_std_aqi_24hr,rolled_std_aqi_72hr,ewm_aqi_24hr,ewm_std_24hr,f48_temperature_2m,f48_wind_speed_10m,f48_relative_humidity_2m,f48_surface_pressure,f48_boundary_layer_height,f48_dew_point_2m,f48_precipitation,f48_cloud_cover,f48_wind_gusts_10m,f48_shortwave_radiation,wind_pollution_dispersion,pressure_change_3hour,Humidity_Level,Day_2_Future_AQI
2025-06-22 00:00:00+05:00,29.941666666666666,14.670833333333334,81.0,997.1833333333334,715.4166666666666,26.25,0.04583333333333334,99.91666666666667,246.70833333333334,35.36666666666667,159.16666666666666,57.23333333333333,23.133333333333336,245.125,10.458333333333334,11.758333333333333,64.91666666666667,58.416666666666664,0.82,73.29166666666667,22.0,6.0,6.0,2.0,73.08333333333333,72.79166666666667,0.20833333333333334,72.60416666666667,72.3125,72.01215277777779,0.4957855369057607,1.2659492434342203,1.2605944077916498,72.3686156689824,1.3915550766109284,30.3125,12.275,79.29166666666667,994.5458333333332,709.1666666666666,26.195833333333336,0.016666666666666666,64.83333333333333,30.8,246.04166666666666,10709.208333333334,-0.26666666666667044,3.691666666666667,88.25
2025-06-23 00:00:00+05:00,30.254166666666666,13.35,79.625,995.7833333333333,712.5,26.2625,0.02916666666666667,84.33333333333333,231.70833333333334,32.80416666666667,215.29166666666666,64.375,26.604166666666668,241.33333333333334,11.012500000000001,13.112499999999999,66.0,63.166666666666664,1.0366666666666666,78.5,23.0,6.0,0.0,2.0,78.20833333333333,73.29166666666667,0.2916666666666667,77.70138888888889,75.98611111111111,73.47280092592592,0.4019751456905461,1.5698927629089214,2.3090920727525512,76.16006545767004,2.114263083091422,29.995833333333334,9.408333333333333,78.58333333333333,995.2166666666667,552.9166666666666,25.775000000000002,0.0,82.33333333333333,25.458333333333332,214.54166666666666,10016.625,-0.16666666666666666,3.9916666666666667,92.70833333333333
2025-06-24 00:00:00+05:00,30.3125,12.275,79.29166666666667,994.5458333333332,709.1666666666666,26.195833333333336,0.016666666666666666,64.83333333333333,217.66666666666666,30.8,246.04166666666666,85.29583333333333,30.3125,260.9166666666667,10.979166666666666,14.112499999999999,68.25,97.5,0.9025,88.25,24.0,6.0,1.0,2.0,87.95833333333333,78.5,0.2916666666666667,86.88194444444444,82.70138888888889,77.0,1.0726320452209908,3.1507461586880887,4.874645482561609,83.23936643288917,4.1104539410728735,30.929166666666664,6.816666666666666,77.08333333333333,996.8333333333334,368.3333333333333,26.1125,0.0,84.25,20.95,231.875,9103.8125,-0.054166666666660035,4.116666666666666,92.83333333333333
2025-06-25 00:00:00+05:00,29.995833333333334,9.408333333333333,78.58333333333333,995.2166666666667,552.9166666666666,25.775000000000002,0.0,82.33333333333333,180.20833333333334,25.458333333333332,214.54166666666666,83.03333333333333,32.25,367.2083333333333,16.304166666666667,17.129166666666666,66.16666666666667,87.625,0.8429166666666666,92.70833333333333,25.0,6.0,2.0,2.0,92.54166666666667,88.25,0.16666666666666666,92.25694444444444,90.9392361111111,83.20891203703704,0.4610260490094354,1.7944676471151118,6.636071843887064,90.45874928021304,3.6239448740159705,29.78333333333333,8.0625,81.95833333333333,996.6958333333333,421.875,26.116666666666664,0.7125,99.125,22.150000000000002,135.83333333333334,5654.979166666667,0.14999999999999622,4.220833333333334,89.58333333333333
2025-06-26 00:00:00+05:00,30.929166666666664,6.816666666666666,77.08333333333333,996.8333333333334,368.3333333333333,26.1125,0.0,84.25,200.33333333333334,20.95,231.875,96.22500000000001,30.058333333333334,409.625,17.104166666666668,18.091666666666665,56.25,119.0,0.945,92.83333333333333,26.0,6.0,3.0,2.0,93.0,92.70833333333333,-0.16666666666666666,93.31944444444444,93.29166666666667,88.97743055555556,0.5249980156652952,0.7005441945027431,5.113855530997721,92.93929150745332,1.8410729481850883,27.983333333333334,11.279166666666667,88.58333333333333,996.3333333333334,415.625,25.870833333333334,1.5083333333333335,99.75,28.754166666666666,150.125,2695.3333333333335,0.14166666666667047,4.816666666666666,89.125
2025-06-27 00:00:00+05:00,29.78333333333333,8.0625,81.95833333333333,996.6958333333333,421.875,26.116666666666664,0.7125,99.125,295.875,22.150000000000002,135.83333333333334,71.84166666666667,34.27916666666667,502.0416666666667,26.825,20.9375,69.58333333333333,67.5,1.0216666666666667,89.58333333333333,27.0,6.0,4.0,2.0,89.25,92.83333333333333,0.3333333333333333,88.75694444444444,90.39756944444444,91.54282407407408,1.1722670172040588,2.2027453925304585,2.431537932484178,90.10545886228208,2.532421716445347,28.933333333333334,12.1,84.45833333333333,995.7166666666667,526.25,26.025000000000002,0.0625,66.54166666666667,28.991666666666664,250.20833333333334,3143.8541666666665,-0.02916666666666856,3.6666666666666665,71.33333333333333
2025-06-28 00:00:00+05:00,27.983333333333334,11.279166666666667,88.58333333333333,996.3333333333334,415.625,25.870833333333334,1.5083333333333335,99.75,279.875,28.754166666666666,150.125,46.74583333333334,23.020833333333332,436.8333333333333,16.845833333333335,14.379166666666668,79.58333333333333,43.833333333333336,0.6991666666666667,89.125,28.0,6.0,5.0,2.0,90.0,89.58333333333333,-0.875,91.7986111111111,92.03993055555556,91.90972222222223,1.758471149651638,4.625295649067556,3.3738751556963416,91.91203118177948,4.488646055088644,29.854166666666668,16.408333333333335,81.54166666666667,996.0458333333332,790.2083333333334,26.28333333333333,0.04583333333333334,77.625,37.916666666666664,226.95833333333334,4970.729166666667,-0.041666666666666664,2.1124999999999994,69.45833333333333
2025-06-29 00:00:00+05:00,28.933333333333334,12.1,84.45833333333333,995.7166666666667,526.25,26.025000000000002,0.0625,66.54166666666667,228.70833333333334,28.991666666666664,250.20833333333334,26.429166666666664,15.125,332.5416666666667,16.441666666666666,14.920833333333334,67.66666666666667,19.125,0.3229166666666667,71.33333333333333,29.0,6.0,6.0,2.0,71.95833333333333,89.125,-0.625,73.52083333333333,79.97222222222221,87.4699074074074,1.3643650616602427,5.59092265149222,7.293230741903449,79.1992707106257,7.315668789991566,29.866666666666664,14.333333333333334,81.54166666666667,997.1708333333332,720.2083333333334,26.275000000000002,0.03333333333333333,66.29166666666667,34.045833333333334,241.33333333333334,6681.125,-0.1374999999999981,2.908333333333333,76.66666666666667
2025-06-30 00:00:00+05:00,29.854166666666668,16.408333333333335,81.54166666666667,996.0458333333332,790.2083333333334,26.28333333333333,0.04583333333333334,77.625,248.66666666666666,37.916666666666664,226.95833333333334,61.583333333333336,24.412499999999998,257.3333333333333,12.254166666666668,11.012500000000001,57.125,64.125,0.73875,69.45833333333333,30.0,6.0,0.0,2.0,68.75,71.33333333333333,0.7083333333333334,67.25,67.22569444444444,79.74594907407408,1.5574582603755533,4.9323159812082595,11.715645944217963,68.56489209608539,6.935237906024408,29.820833333333336,13.570833333333333,81.125,997.0791666666668,682.7083333333334,26.179166666666664,0.05000000000000001,82.125,32.145833333333336,235.625,13676.104166666666,0.17499999999999716,3.5708333333333333,76.08333333333333
2025-07-01 00:00:00+05:00,29.866666666666664,14.333333333333334,81.54166666666667,997.1708333333332,720.2083333333334,26.275000000000002,0.03333333333333333,66.29166666666667,241.16666666666666,34.045833333333334,241.33333333333334,56.770833333333336,23.420833333333334,246.5,10.929166666666667,10.816666666666668,53.875,55.666666666666664,1.0133333333333334,76.66666666666667,1.0,7.0,1.0,3.0,76.75,69.45833333333333,-0.08333333333333333,76.82638888888889,74.86979166666667,74.02256944444444,0.7755519246851552,3.509437283091115,7.677098398570436,74.89329052025782,4.691234910411512,29.962500000000002,10.450000000000001,80.375,997.0708333333333,614.7916666666666,26.133333333333336,0.016666666666666666,99.75,26.020833333333332,162.58333333333334,10491.4375,0.06666666666666761,3.5916666666666663,81.16666666666667
